candidate_id,model_id,domain,trial_number,roles,seed,n_parameters,best_epoch,time_s,confusion_json,Macro_F1,Rare_Macro_SF,Min_Rare_F1,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4002,491860,13,59.44665861129761,"[[10379, 155, 1435, 31], [116, 77, 188, 1], [260, 133, 349, 0], [14, 2, 2, 0]]",0.34357030431840574,0.102803738317757,0.0,0.9116781589002592,0.205607476635514,0.25699558173784975,0.0,0.2098092643051771,0.0,0.20157068062827224,0.0
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4003,491860,12,56.25231981277466,"[[9796, 129, 1714, 361], [161, 75, 118, 28], [188, 59, 472, 23], [10, 0, 2, 6]]",0.3635268536098428,0.13004053765735013,0.027522935779816515,0.8843150530354322,0.23255813953488372,0.30971128608923887,0.027522935779816515,0.28517110266159695,0.014354066985645933,0.19633507853403143,0.3333333333333333
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4004,491860,6,38.7583909034729,"[[11666, 20, 214, 100], [172, 55, 97, 58], [440, 14, 287, 1], [15, 0, 1, 2]]",0.41109301817160687,0.1279460081367351,0.0223463687150838,0.9604412793808916,0.23354564755838642,0.4280387770320656,0.0223463687150838,0.6179775280898876,0.012422360248447204,0.14397905759162305,0.1111111111111111
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4005,491860,4,32.83046102523804,"[[11362, 0, 45, 593], [198, 22, 99, 63], [376, 0, 355, 11], [14, 0, 2, 2]]",0.4086855102650836,0.05736665369593728,0.005822416302765648,0.9488100208768268,0.10891089108910891,0.5711987127916331,0.005822416302765648,1.0,0.0029895366218236174,0.05759162303664921,0.1111111111111111
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4006,491860,1,24.056984901428223,"[[11896, 0, 104, 0], [264, 0, 118, 0], [479, 0, 263, 0], [18, 0, 0, 0]]",0.3484016352274973,0.0,0.0,0.964918684349272,0.0,0.4286878565607172,0.0,0.0,0.0,0.0,0.0
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4007,491860,7,42.40647864341736,"[[9746, 440, 72, 1742], [144, 112, 60, 66], [446, 46, 244, 6], [14, 0, 0, 4]]",0.38538693637693816,0.11646436352318705,0.004357298474945534,0.8721252796420582,0.22857142857142856,0.4364937388193202,0.004357298474945534,0.18729096989966554,0.0022002200220022,0.2931937172774869,0.2222222222222222
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4008,491860,3,30.13225817680359,"[[11126, 104, 49, 721], [138, 72, 143, 29], [429, 3, 299, 11], [18, 0, 0, 0]]",0.4200369537096938,0.12834224598930483,0.0,0.9384673780102062,0.25668449197860965,0.48499594484995945,0.0,0.4022346368715084,0.0,0.18848167539267016,0.0
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4009,491860,6,39.28317403793335,"[[10494, 263, 36, 1207], [164, 51, 102, 65], [390, 13, 322, 17], [11, 0, 0, 7]]",0.40011992761233006,0.07725954406596638,0.0106544901065449,0.9101869118348584,0.14386459802538787,0.5357737104825291,0.0106544901065449,0.1559633027522936,0.005401234567901234,0.13350785340314136,0.3888888888888889
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4000,290004,3,35.38149666786194,"[[11769, 6, 31, 194], [176, 118, 37, 51], [370, 13, 354, 5], [13, 0, 1, 4]]",0.5148462080996066,0.24206619063810494,0.029411764705882353,0.9675271292338047,0.45472061657032753,0.607725321888412,0.029411764705882353,0.8613138686131386,0.015748031496062992,0.3089005235602094,0.2222222222222222
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4001,290004,6,46.02779507637024,"[[11225, 19, 562, 194], [111, 101, 165, 5], [274, 60, 407, 1], [11, 1, 2, 4]]",0.4446733798072855,0.1974141103803626,0.036036036036036036,0.9504254688624529,0.35879218472468916,0.4334398296059638,0.036036036036036036,0.5580110497237569,0.0196078431372549,0.2643979057591623,0.2222222222222222
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4002,290004,21,88.52770495414734,"[[11102, 25, 611, 262], [167, 104, 102, 9], [255, 69, 403, 15], [12, 1, 0, 5]]",0.4418928832413707,0.19518295094385865,0.032362459546925564,0.9434058463630184,0.35800344234079173,0.43379978471474706,0.032362459546925564,0.5226130653266332,0.01718213058419244,0.27225130890052357,0.2777777777777778
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4003,290004,3,35.52304196357727,"[[11614, 0, 307, 79], [185, 11, 167, 19], [303, 0, 438, 1], [12, 0, 1, 5]]",0.4076274628344379,0.0689734284403287,0.05597964376590331,0.9632578585054326,0.05597964376590331,0.5293051359516616,0.08196721311475409,1.0,0.04807692307692308,0.028795811518324606,0.2777777777777778
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4004,290004,9,56.388675689697266,"[[9740, 27, 202, 2031], [117, 77, 156, 32], [171, 50, 502, 19], [12, 0, 4, 2]]",0.4495548996421174,0.14460819120382862,0.0019029495718363464,0.8838475499092558,0.2873134328358209,0.6251556662515566,0.0019029495718363464,0.5,0.0009596928982725527,0.20157068062827224,0.1111111111111111
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4005,290004,13,70.92431855201721,"[[10013, 78, 1904, 5], [99, 94, 189, 0], [189, 30, 516, 7], [14, 0, 2, 2]]",0.41303128502026687,0.22345890410958905,0.125,0.8974232578982747,0.3219178082191781,0.3077840739636147,0.125,0.46534653465346537,0.14285714285714285,0.24607329842931938,0.1111111111111111
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4006,290004,12,67.38711142539978,"[[11106, 7, 580, 307], [89, 94, 198, 1], [217, 21, 502, 2], [12, 0, 3, 3]]",0.45880085677262744,0.19557138061669785,0.01812688821752266,0.9482581967213115,0.373015873015873,0.49580246913580245,0.01812688821752266,0.7704918032786885,0.009584664536741214,0.24607329842931938,0.16666666666666666
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4007,290004,6,46.12679648399353,"[[11802, 14, 74, 110], [182, 109, 78, 13], [233, 272, 237, 0], [17, 1, 0, 0]]",0.41832681624189316,0.14010282776349614,0.0,0.9740034662045061,0.2802056555269923,0.41909814323607425,0.0,0.27525252525252525,0.0,0.28534031413612565,0.0
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4008,290004,11,63.6800582408905,"[[11238, 154, 526, 82], [193, 75, 96, 18], [368, 72, 293, 9], [15, 0, 1, 2]]",0.38696987956527285,0.12531353921935828,0.031007751937984496,0.9438145628621819,0.21961932650073207,0.353437876960193,0.031007751937984496,0.24916943521594684,0.018018018018018018,0.19633507853403143,0.1111111111111111
CNN_BILSTM2D_T14_RARE,CNN_BILSTM2D,STFT_2D,14,rare_priority,4009,290004,7,49.67452335357666,"[[8707, 1422, 431, 1440], [137, 80, 119, 46], [179, 20, 543, 0], [11, 0, 4, 3]]",0.37661276474814065,0.04400751674259618,0.003981420039814201,0.8278976894551678,0.08403361344537816,0.5905383360522023,0.003981420039814201,0.052562417871222074,0.0020147750167897917,0.2094240837696335,0.16666666666666666
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4000,436084,3,61.0426025390625,"[[9139, 1, 1470, 1390], [134, 87, 145, 16], [130, 7, 543, 62], [6, 0, 6, 6]]",0.40007135764087026,0.18641138482809785,0.00804289544235925,0.8537530944929702,0.36477987421383645,0.3737095664143152,0.00804289544235925,0.9157894736842105,0.004070556309362279,0.22774869109947643,0.3333333333333333
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4001,436084,9,97.8416531085968,"[[8763, 3, 701, 2533], [176, 179, 22, 5], [42, 20, 676, 4], [5, 0, 12, 1]]",0.5192209522344896,0.30689732178675927,0.0007809449433814916,0.8351281806918899,0.613013698630137,0.6279609846725499,0.0007809449433814916,0.8861386138613861,0.00039323633503735744,0.468586387434555,0.05555555555555555
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4002,436084,4,67.4705114364624,"[[7684, 3, 1461, 2852], [103, 107, 152, 20], [130, 11, 542, 59], [3, 0, 5, 10]]",0.39430694821459517,0.2161031781598345,0.006759040216289287,0.7714859437751004,0.4254473161033797,0.3735354927636113,0.006759040216289287,0.8842975206611571,0.0034002040122407345,0.2801047120418848,0.5555555555555556
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4003,436084,4,66.98701047897339,"[[10327, 1, 1670, 2], [176, 100, 106, 0], [105, 20, 605, 12], [13, 0, 4, 1]]",0.4395545313772039,0.2291101873606844,0.06060606060606061,0.9130454002917643,0.3976143141153082,0.3869523504956828,0.06060606060606061,0.8264462809917356,0.06666666666666667,0.2617801047120419,0.05555555555555555
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4004,436084,19,153.28239607810974,"[[10089, 5, 1678, 228], [87, 168, 125, 2], [28, 47, 653, 14], [6, 0, 9, 3]]",0.4741312249708801,0.2903905221588416,0.022641509433962263,0.9085096803241783,0.5581395348837209,0.4072341752416589,0.022641509433962263,0.7636363636363637,0.012145748987854251,0.4397905759162304,0.16666666666666666
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4005,436084,4,67.19590258598328,"[[10478, 0, 1521, 1], [160, 79, 139, 4], [268, 9, 464, 1], [13, 0, 5, 0]]",0.39343826871312665,0.16808510638297872,0.0,0.9143505388542258,0.33617021276595743,0.32323232323232326,0.0,0.8977272727272727,0.0,0.20680628272251309,0.0
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4006,436084,5,73.48900985717773,"[[9308, 3, 1174, 1515], [147, 132, 69, 34], [119, 37, 572, 14], [4, 0, 10, 4]]",0.44749214545053057,0.24079080732043412,0.005047318611987382,0.862730558902586,0.47653429602888087,0.4456564082586677,0.005047318611987382,0.7674418604651163,0.0025526483726866626,0.34554973821989526,0.2222222222222222
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4007,436084,10,104.27896022796631,"[[11471, 4, 186, 339], [140, 143, 97, 2], [276, 60, 393, 13], [16, 0, 2, 0]]",0.4997214322244843,0.2427843803056027,0.0,0.9597958415261683,0.4855687606112054,0.5535211267605634,0.0,0.6908212560386473,0.0,0.3743455497382199,0.0
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4008,436084,5,73.52901244163513,"[[9872, 1, 1456, 671], [137, 119, 120, 6], [282, 65, 393, 2], [10, 0, 5, 3]]",0.4007655375847424,0.2141622574955908,0.008571428571428572,0.885341464508318,0.41975308641975306,0.28939617083946984,0.008571428571428572,0.6432432432432432,0.004398826979472141,0.31151832460732987,0.16666666666666666
TRANSFORMER1D_T30_BALANCED,TRANSFORMER1D,RAW_1D,30,balanced_minrare_all_unique,4009,436084,13,122.34154272079468,"[[8998, 12, 1537, 1453], [55, 211, 113, 3], [91, 40, 601, 10], [12, 0, 6, 0]]",0.47642430567547217,0.3271317829457364,0.0,0.8506333900548307,0.6542635658914728,0.4008002667555852,0.0,0.8022813688212928,0.0,0.5523560209424084,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4000,367764,6,77.13915705680847,"[[10272, 2, 1571, 155], [182, 83, 115, 2], [116, 8, 618, 0], [13, 0, 5, 0]]",0.416074401582621,0.17473684210526316,0.0,0.9097108444405083,0.3494736842105263,0.4051130776794494,0.0,0.8924731182795699,0.0,0.21727748691099477,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4001,367764,7,82.57638621330261,"[[10235, 4, 1458, 303], [121, 122, 137, 2], [120, 24, 593, 5], [7, 0, 7, 4]]",0.4492555255793135,0.24137150104176103,0.024096385542168676,0.9104656851843616,0.45864661654135336,0.40381341504937013,0.024096385542168676,0.8133333333333334,0.012738853503184714,0.3193717277486911,0.2222222222222222
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4002,367764,14,124.42067122459412,"[[6686, 3, 820, 4491], [160, 122, 76, 24], [95, 20, 551, 76], [8, 0, 8, 2]]",0.4177855879908366,0.2319327966248518,0.0008674907829104315,0.7056836772389045,0.4629981024667932,0.5015930814747382,0.0008674907829104315,0.8413793103448276,0.00043544524276072284,0.3193717277486911,0.1111111111111111
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4003,367764,11,106.79851388931274,"[[10344, 2, 1014, 640], [169, 103, 98, 12], [107, 14, 616, 5], [13, 0, 5, 0]]",0.4557547395084498,0.2055888223552894,0.0,0.9140635355454425,0.4111776447105788,0.49777777777777776,0.0,0.865546218487395,0.0,0.2696335078534031,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4004,367764,4,65.0178074836731,"[[10452, 0, 1467, 81], [187, 74, 111, 10], [110, 0, 628, 4], [6, 0, 12, 0]]",0.4168852421098891,0.16228070175438597,0.0,0.9186552406064601,0.32456140350877194,0.4243243243243243,0.0,1.0,0.0,0.193717277486911,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4005,367764,7,82.63519930839539,"[[9903, 2, 1334, 761], [85, 133, 159, 5], [139, 43, 554, 6], [6, 0, 7, 5]]",0.44468047284133183,0.24378930817610062,0.012578616352201259,0.8948628744408801,0.475,0.39628040057224606,0.012578616352201259,0.7471910112359551,0.006435006435006435,0.3481675392670157,0.2777777777777778
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4006,367764,18,147.99652075767517,"[[11680, 4, 101, 215], [279, 97, 6, 0], [254, 30, 458, 0], [14, 0, 4, 0]]",0.5102711005229226,0.18908382066276802,0.0,0.9642134808271763,0.37816764132553604,0.6987032799389779,0.0,0.7404580152671756,0.0,0.25392670157068065,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4007,367764,23,148.32511830329895,"[[9065, 1, 965, 1969], [197, 69, 98, 18], [200, 11, 526, 5], [14, 0, 4, 0]]",0.3981974155299976,0.1490280777537797,0.0,0.8441981747066493,0.2980561555075594,0.4505353319057816,0.0,0.8518518518518519,0.0,0.1806282722513089,0.0
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4008,367764,15,130.23887014389038,"[[11563, 7, 131, 299], [263, 77, 40, 2], [176, 39, 478, 49], [13, 0, 4, 1]]",0.48966416966572285,0.15518527462502346,0.005420054200542005,0.9629814699146367,0.30495049504950494,0.6853046594982078,0.005420054200542005,0.6260162601626016,0.002849002849002849,0.20157068062827224,0.05555555555555555
TRANSFORMER1D_T31_RARE,TRANSFORMER1D,RAW_1D,31,rare_priority,4009,367764,11,106.87687730789185,"[[8671, 6, 2340, 983], [98, 115, 157, 12], [166, 17, 558, 1], [11, 0, 7, 0]]",0.3909053987938108,0.22115384615384615,0.0,0.8279385085457844,0.4423076923076923,0.29337539432176657,0.0,0.8333333333333334,0.0,0.3010471204188482,0.0
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4000,430340,4,52.402767181396484,"[[8411, 124, 3454, 11], [105, 76, 201, 0], [41, 4, 692, 5], [4, 1, 11, 2]]",0.3648945775553084,0.18502744652659472,0.1111111111111111,0.8181508681484364,0.25894378194207834,0.27137254901960783,0.1111111111111111,0.37073170731707317,0.1111111111111111,0.19895287958115182,0.1111111111111111
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4001,430340,6,62.66844820976257,"[[8570, 12, 3413, 5], [100, 80, 201, 1], [83, 0, 652, 7], [4, 0, 13, 1]]",0.3713768738786454,0.20002637130801687,0.0625,0.8257455316278846,0.33755274261603374,0.2597092212706632,0.0625,0.8695652173913043,0.07142857142857142,0.2094240837696335,0.05555555555555555
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4002,430340,4,53.03790473937988,"[[8603, 13, 3348, 36], [143, 38, 199, 2], [46, 3, 689, 4], [0, 1, 15, 2]]",0.33548634315126036,0.11921458625525946,0.06451612903225806,0.8275298191612158,0.17391304347826086,0.27598638093330663,0.06451612903225806,0.6909090909090909,0.045454545454545456,0.09947643979057591,0.1111111111111111
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4003,430340,9,75.40910983085632,"[[10238, 13, 1633, 116], [170, 56, 152, 4], [376, 12, 348, 6], [11, 0, 1, 6]]",0.3655426483602636,0.16095032397408207,0.08,0.8982671638517219,0.24190064794816415,0.24200278164116829,0.08,0.691358024691358,0.045454545454545456,0.14659685863874344,0.3333333333333333
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4004,430340,5,57.29911994934082,"[[8454, 2, 3544, 0], [110, 69, 203, 0], [131, 0, 611, 0], [7, 0, 11, 0]]",0.3401151496498113,0.152317880794702,0.0,0.8167326828325766,0.304635761589404,0.23909215417726473,0.0,0.971830985915493,0.0,0.1806282722513089,0.0
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4005,430340,7,65.12059903144836,"[[9735, 3, 2214, 48], [118, 76, 183, 5], [219, 10, 488, 25], [8, 1, 2, 7]]",0.4021735798760111,0.22897811420108605,0.13592233009708737,0.8817934782608695,0.3220338983050847,0.268944612841003,0.13592233009708737,0.8444444444444444,0.08235294117647059,0.19895287958115182,0.3888888888888889
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4006,430340,4,52.65013384819031,"[[8415, 23, 3562, 0], [130, 49, 203, 0], [176, 3, 563, 0], [13, 0, 5, 0]]",0.31200604217724415,0.10722100656455143,0.0,0.8117102343976078,0.21444201312910285,0.221871921182266,0.0,0.6533333333333333,0.0,0.12827225130890052,0.0
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4007,430340,8,70.45054650306702,"[[8644, 407, 2905, 44], [101, 82, 197, 2], [165, 12, 560, 5], [8, 0, 6, 4]]",0.34393825115840904,0.1476597527110256,0.1095890410958904,0.8264652452433311,0.1857304643261608,0.25396825396825395,0.1095890410958904,0.16367265469061876,0.07272727272727272,0.21465968586387435,0.2222222222222222
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4008,430340,5,56.73833131790161,"[[8908, 25, 3067, 0], [142, 39, 201, 0], [248, 1, 493, 0], [14, 0, 4, 0]]",0.30730710155813057,0.087248322147651,0.0,0.835960960960961,0.174496644295302,0.21877080097625914,0.0,0.6,0.0,0.10209424083769633,0.0
VIT2D_T16_BOTH,VIT2D,STFT_2D,16,balanced_minrare_all_unique;rare_priority,4009,430340,7,65.69309449195862,"[[8477, 8, 3496, 19], [136, 40, 200, 6], [209, 10, 507, 16], [10, 0, 4, 4]]",0.3318840678916476,0.1544011544011544,0.12698412698412698,0.8138440860215054,0.18181818181818182,0.2048898767427763,0.12698412698412698,0.6896551724137931,0.08888888888888889,0.10471204188481675,0.2222222222222222
