number,values_0,values_1,datetime_start,datetime_complete,duration,params_clip_pct,params_cwt_wavelet,params_image_size,params_norm_type,params_num_scales,params_scale_min,params_scale_span,params_scale_type,user_attrs_F1_F,user_attrs_F1_N,user_attrs_F1_S,user_attrs_F1_V,user_attrs_Recall_F,user_attrs_Recall_S,user_attrs_best_epoch_median,user_attrs_config,user_attrs_macro_f1_mean,user_attrs_macro_f1_std,user_attrs_min_rare_f1_mean,user_attrs_min_rare_f1_std,user_attrs_preprocessing_seconds,user_attrs_rare_macro_sf_mean,user_attrs_rare_macro_sf_std,user_attrs_run_results,user_attrs_total_seconds,user_attrs_training_seconds,system_attrs_NSGAIISampler:generation,state
77,0.1429116830539742,0.37429319957308343,2026-08-10 13:07:25.944467,2026-08-10 13:09:10.521144,0 days 00:01:44.576677,2,morl,192x192,linear,48,8.0,16,logarithmic,0.0,0.5602217094843486,0.2858233661079484,0.651127722700037,0.0,0.17277486910994763,4.0,"{'method': 'CWT', 'image_size': [192, 192], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 8.0, 'scale_max': 24.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.37429319957308343,0.006515495551681966,0.0,0.0,13.763848304748535,0.1429116830539742,0.04227455551290331,"[{'seed': 42, 'Macro_F1': 0.3746660816050724, 'Rare_Macro_SF': 0.15384615384615385, 'Min_Rare_F1': 0.0, 'F1_N': 0.5695364238410596, 'F1_S': 0.3076923076923077, 'F1_V': 0.6214355948869223, 'F1_F': 0.0, 'Recall_S': 0.18324607329842932, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.3806142466689992, 'Rare_Macro_SF': 0.17864476386036962, 'Min_Rare_F1': 0.0, 'F1_N': 0.5542725173210161, 'F1_S': 0.35728952772073924, 'F1_V': 0.6108949416342413, 'F1_F': 0.0, 'Recall_S': 0.22774869109947643, 'Recall_F': 0.0, 'best_epoch': 6}, {'seed': 44, 'Macro_F1': 0.3675992704451788, 'Rare_Macro_SF': 0.09624413145539906, 'Min_Rare_F1': 0.0, 'F1_N': 0.5568561872909699, 'F1_S': 0.19248826291079812, 'F1_V': 0.7210526315789474, 'F1_F': 0.0, 'Recall_S': 0.10732984293193717, 'Recall_F': 0.0, 'best_epoch': 1}]",104.27292943000793,90.3876576423645,4,COMPLETE
15,0.13903460901796127,0.3763815733234645,2026-08-10 11:12:19.660408,2026-08-10 11:13:47.858834,0 days 00:01:28.198426,4,morl,128x128,sqrt,128,1.0,64,logarithmic,0.0196078431372549,0.5437671858153199,0.25846137489866766,0.6836898894426154,0.018518518518518517,0.156195462478185,5.0,"{'method': 'CWT', 'image_size': [128, 128], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'morl', 'scale_min': 1.0, 'scale_max': 65.0, 'scale_type': 'logarithmic', 'num_scales': 128}",0.3763815733234645,0.032243809195387066,0.0196078431372549,0.03396178054056622,23.879350662231445,0.13903460901796127,0.056871627020662896,"[{'seed': 42, 'Macro_F1': 0.3415221797118239, 'Rare_Macro_SF': 0.08353221957040573, 'Min_Rare_F1': 0.0, 'F1_N': 0.49395973154362416, 'F1_S': 0.16706443914081145, 'F1_V': 0.70506454816286, 'F1_F': 0.0, 'Recall_S': 0.09162303664921466, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.3824851834617698, 'Rare_Macro_SF': 0.19718309859154928, 'Min_Rare_F1': 0.0, 'F1_N': 0.528, 'F1_S': 0.39436619718309857, 'F1_V': 0.6075745366639806, 'F1_F': 0.0, 'Recall_S': 0.25654450261780104, 'Recall_F': 0.0, 'best_epoch': 8}, {'seed': 44, 'Macro_F1': 0.4051373567967998, 'Rare_Macro_SF': 0.13638850889192886, 'Min_Rare_F1': 0.058823529411764705, 'F1_N': 0.6093418259023354, 'F1_S': 0.21395348837209302, 'F1_V': 0.738430583501006, 'F1_F': 0.058823529411764705, 'Recall_S': 0.12041884816753927, 'Recall_F': 0.05555555555555555, 'best_epoch': 2}]",87.90403461456299,63.90086054801941,0,COMPLETE
51,0.13815617059911278,0.41568049633231546,2026-08-10 12:17:33.324416,2026-08-10 12:20:45.363284,0 days 00:03:12.038868,2,morl,224x224,linear,128,8.0,128,linear,0.26601601601601604,0.6359484557577509,0.01029632518220954,0.7504611883732855,0.2777777777777778,0.005235602094240837,5.0,"{'method': 'CWT', 'image_size': [224, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 8.0, 'scale_max': 136.0, 'scale_type': 'linear', 'num_scales': 128}",0.41568049633231546,0.01135738472204944,0.01029632518220954,0.00889353410909785,46.327556133270264,0.13815617059911278,0.003130975835183684,"[{'seed': 42, 'Macro_F1': 0.40261956859834536, 'Rare_Macro_SF': 0.1352827763496144, 'Min_Rare_F1': 0.02056555269922879, 'F1_N': 0.6172607879924953, 'F1_S': 0.02056555269922879, 'F1_V': 0.7226519337016575, 'F1_F': 0.25, 'Recall_S': 0.010471204188481676, 'Recall_F': 0.2777777777777778, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.42118660051117807, 'Rare_Macro_SF': 0.13769267989216838, 'Min_Rare_F1': 0.005115089514066497, 'F1_N': 0.6460348162475822, 'F1_S': 0.005115089514066497, 'F1_V': 0.7633262260127932, 'F1_F': 0.2702702702702703, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.2777777777777778, 'best_epoch': 4}, {'seed': 44, 'Macro_F1': 0.4232353198874229, 'Rare_Macro_SF': 0.14149305555555555, 'Min_Rare_F1': 0.005208333333333333, 'F1_N': 0.6445497630331753, 'F1_S': 0.005208333333333333, 'F1_V': 0.7654054054054054, 'F1_F': 0.2777777777777778, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.2777777777777778, 'best_epoch': 7}]",191.73301911354065,145.27806091308594,2,COMPLETE
60,0.13815617059911278,0.41568049633231546,2026-08-10 12:34:33.937953,2026-08-10 12:37:44.540002,0 days 00:03:10.602049,2,morl,224x224,linear,128,8.0,128,linear,0.26601601601601604,0.6359484557577509,0.01029632518220954,0.7504611883732855,0.2777777777777778,0.005235602094240837,5.0,"{'method': 'CWT', 'image_size': [224, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 8.0, 'scale_max': 136.0, 'scale_type': 'linear', 'num_scales': 128}",0.41568049633231546,0.01135738472204944,0.01029632518220954,0.00889353410909785,44.95433831214905,0.13815617059911278,0.003130975835183684,"[{'seed': 42, 'Macro_F1': 0.40261956859834536, 'Rare_Macro_SF': 0.1352827763496144, 'Min_Rare_F1': 0.02056555269922879, 'F1_N': 0.6172607879924953, 'F1_S': 0.02056555269922879, 'F1_V': 0.7226519337016575, 'F1_F': 0.25, 'Recall_S': 0.010471204188481676, 'Recall_F': 0.2777777777777778, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.42118660051117807, 'Rare_Macro_SF': 0.13769267989216838, 'Min_Rare_F1': 0.005115089514066497, 'F1_N': 0.6460348162475822, 'F1_S': 0.005115089514066497, 'F1_V': 0.7633262260127932, 'F1_F': 0.2702702702702703, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.2777777777777778, 'best_epoch': 4}, {'seed': 44, 'Macro_F1': 0.4232353198874229, 'Rare_Macro_SF': 0.14149305555555555, 'Min_Rare_F1': 0.005208333333333333, 'F1_N': 0.6445497630331753, 'F1_S': 0.005208333333333333, 'F1_V': 0.7654054054054054, 'F1_F': 0.2777777777777778, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.2777777777777778, 'best_epoch': 7}]",190.31837701797485,145.24524855613708,3,COMPLETE
61,0.1375334113852747,0.3774810981769768,2026-08-10 12:37:44.749214,2026-08-10 12:39:29.273182,0 days 00:01:44.523968,2,cmor1.5-1.0,192x192,log1p,48,4.0,16,logarithmic,0.0,0.5143981401459241,0.2750668227705494,0.7204594297914338,0.0,0.2033158813263525,4.0,"{'method': 'CWT', 'image_size': [192, 192], 'norm_type': 'log1p', 'clip_pct': 2, 'wavelet': 'cmor1.5-1.0', 'scale_min': 4.0, 'scale_max': 20.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.3774810981769768,0.06623397509862668,0.0,0.0,13.940757036209106,0.1375334113852747,0.15185126050215,"[{'seed': 42, 'Macro_F1': 0.36271649856578214, 'Rare_Macro_SF': 0.11210762331838565, 'Min_Rare_F1': 0.0, 'F1_N': 0.4896810506566604, 'F1_S': 0.2242152466367713, 'F1_V': 0.7369696969696969, 'F1_F': 0.0, 'Recall_S': 0.13089005235602094, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.3198753651910953, 'Rare_Macro_SF': 0.0, 'Min_Rare_F1': 0.0, 'F1_N': 0.5415335463258786, 'F1_S': 0.0, 'F1_V': 0.7379679144385026, 'F1_F': 0.0, 'Recall_S': 0.0, 'Recall_F': 0.0, 'best_epoch': 1}, {'seed': 44, 'Macro_F1': 0.449851430774053, 'Rare_Macro_SF': 0.30049261083743845, 'Min_Rare_F1': 0.0, 'F1_N': 0.5119798234552333, 'F1_S': 0.6009852216748769, 'F1_V': 0.6864406779661016, 'F1_F': 0.0, 'Recall_S': 0.4790575916230366, 'Recall_F': 0.0, 'best_epoch': 6}]",104.18448758125305,90.10169100761414,3,COMPLETE
26,0.13393675086350612,0.4004280268700367,2026-08-10 11:32:29.095716,2026-08-10 11:34:47.607555,0 days 00:02:18.511839,2,gaus8,224x224,linear,64,1.0,128,logarithmic,0.05333333333333334,0.6323099317112787,0.21454016839367893,0.7015286740418561,0.037037037037037035,0.12041884816753927,3.0,"{'method': 'CWT', 'image_size': [224, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 1.0, 'scale_max': 129.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.4004280268700367,0.02671341533461621,0.05333333333333334,0.09237604307034013,18.783419609069824,0.13393675086350612,0.05844746080073455,"[{'seed': 42, 'Macro_F1': 0.3846604549127015, 'Rare_Macro_SF': 0.0883054892601432, 'Min_Rare_F1': 0.0, 'F1_N': 0.6246246246246246, 'F1_S': 0.1766109785202864, 'F1_V': 0.737406216505895, 'F1_F': 0.0, 'Recall_S': 0.0968586387434555, 'Recall_F': 0.0, 'best_epoch': 6}, {'seed': 43, 'Macro_F1': 0.4312714364250481, 'Rare_Macro_SF': 0.19981566820276497, 'Min_Rare_F1': 0.16, 'F1_N': 0.6369668246445498, 'F1_S': 0.23963133640552994, 'F1_V': 0.6884875846501128, 'F1_F': 0.16, 'Recall_S': 0.13612565445026178, 'Recall_F': 0.1111111111111111, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.3853521892723606, 'Rare_Macro_SF': 0.1136890951276102, 'Min_Rare_F1': 0.0, 'F1_N': 0.6353383458646616, 'F1_S': 0.2273781902552204, 'F1_V': 0.6786922209695603, 'F1_F': 0.0, 'Recall_S': 0.12827225130890052, 'Recall_F': 0.0, 'best_epoch': 2}]",138.1928050518036,119.28460121154785,1,COMPLETE
43,0.13148790936141191,0.3809435708903641,2026-08-10 12:02:55.219755,2026-08-10 12:04:04.461133,0 days 00:01:09.241378,5,morl,128x128,log1p,80,1.0,64,logarithmic,0.0058997050147492625,0.5445827841175065,0.25707611370807454,0.7162156807211263,0.018518518518518517,0.15270506108202442,3.0,"{'method': 'CWT', 'image_size': [128, 128], 'norm_type': 'log1p', 'clip_pct': 5, 'wavelet': 'morl', 'scale_min': 1.0, 'scale_max': 65.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.3809435708903641,0.032314365754510646,0.0058997050147492625,0.010218588835214615,16.604244709014893,0.13148790936141191,0.026855646658708814,"[{'seed': 42, 'Macro_F1': 0.3538581223274198, 'Rare_Macro_SF': 0.11161731207289294, 'Min_Rare_F1': 0.0, 'F1_N': 0.5200517464424321, 'F1_S': 0.22323462414578588, 'F1_V': 0.6721461187214612, 'F1_F': 0.0, 'Recall_S': 0.12827225130890052, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.3722601373566772, 'Rare_Macro_SF': 0.12080536912751678, 'Min_Rare_F1': 0.0, 'F1_N': 0.5277401894451962, 'F1_S': 0.24161073825503357, 'F1_V': 0.7196896217264791, 'F1_F': 0.0, 'Recall_S': 0.14136125654450263, 'Recall_F': 0.0, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.41671245298699555, 'Rare_Macro_SF': 0.16204104688382603, 'Min_Rare_F1': 0.017699115044247787, 'F1_N': 0.585956416464891, 'F1_S': 0.30638297872340425, 'F1_V': 0.756811301715439, 'F1_F': 0.017699115044247787, 'Recall_S': 0.18848167539267016, 'Recall_F': 0.05555555555555555, 'best_epoch': 2}]",68.94769477844238,52.21888470649719,2,COMPLETE
79,0.1313256422607889,0.3534411815966054,2026-08-10 13:12:09.011907,2026-08-10 13:13:35.888131,0 days 00:01:26.876224,1,cmor1.5-1.0,160x192,sqrt,80,6.0,32,logarithmic,0.030829459261071692,0.5515826729625576,0.23182182526050613,0.5995307689022863,0.0925925925925926,0.15008726003490402,2.0,"{'method': 'CWT', 'image_size': [160, 192], 'norm_type': 'sqrt', 'clip_pct': 1, 'wavelet': 'cmor1.5-1.0', 'scale_min': 6.0, 'scale_max': 38.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.3534411815966054,0.06929025934622025,0.030829459261071692,0.02989884095011525,20.07654094696045,0.1313256422607889,0.11375889461076141,"[{'seed': 42, 'Macro_F1': 0.3958247405048841, 'Rare_Macro_SF': 0.19448489261012014, 'Min_Rare_F1': 0.05970149253731343, 'F1_N': 0.5688311688311688, 'F1_S': 0.32926829268292684, 'F1_V': 0.6254980079681275, 'F1_F': 0.05970149253731343, 'Recall_S': 0.21204188481675393, 'Recall_F': 0.2222222222222222, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.2734798054876666, 'Rare_Macro_SF': 0.0, 'Min_Rare_F1': 0.0, 'F1_N': 0.5283720930232558, 'F1_S': 0.0, 'F1_V': 0.5655471289274107, 'F1_F': 0.0, 'Recall_S': 0.0, 'Recall_F': 0.0, 'best_epoch': 1}, {'seed': 44, 'Macro_F1': 0.39101899879726554, 'Rare_Macro_SF': 0.1994920341722466, 'Min_Rare_F1': 0.03278688524590164, 'F1_N': 0.5575447570332481, 'F1_S': 0.36619718309859156, 'F1_V': 0.6075471698113207, 'F1_F': 0.03278688524590164, 'Recall_S': 0.23821989528795812, 'Recall_F': 0.05555555555555555, 'best_epoch': 2}]",86.57734274864197,66.37802147865295,4,COMPLETE
55,0.1274402772637017,0.41421461282292565,2026-08-10 12:26:12.161106,2026-08-10 12:27:45.443024,0 days 00:01:33.281918,4,gaus8,160x160,linear,48,1.0,128,linear,0.2515262515262515,0.645448339129484,0.0033543030011518545,0.7565295576348156,0.20370370370370372,0.0017452006980802793,5.0,"{'method': 'CWT', 'image_size': [160, 160], 'norm_type': 'linear', 'clip_pct': 4, 'wavelet': 'gaus8', 'scale_min': 1.0, 'scale_max': 129.0, 'scale_type': 'linear', 'num_scales': 48}",0.41421461282292565,0.021032564774157485,0.0033543030011518545,0.0029049185052756883,18.573310136795044,0.1274402772637017,0.03543397451742594,"[{'seed': 42, 'Macro_F1': 0.4041709877082728, 'Rare_Macro_SF': 0.11790350707227282, 'Min_Rare_F1': 0.005037783375314861, 'F1_N': 0.6415094339622641, 'F1_S': 0.005037783375314861, 'F1_V': 0.7393675027262814, 'F1_F': 0.23076923076923078, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.16666666666666666, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.4383861767336344, 'Rare_Macro_SF': 0.16666666666666666, 'Min_Rare_F1': 0.0, 'F1_N': 0.6447876447876448, 'F1_S': 0.0, 'F1_V': 0.7754237288135594, 'F1_F': 0.3333333333333333, 'Recall_S': 0.0, 'Recall_F': 0.3333333333333333, 'best_epoch': 4}, {'seed': 44, 'Macro_F1': 0.40008667402686987, 'Rare_Macro_SF': 0.09775065805216558, 'Min_Rare_F1': 0.005025125628140704, 'F1_N': 0.6500479386385427, 'F1_S': 0.005025125628140704, 'F1_V': 0.7547974413646056, 'F1_F': 0.19047619047619047, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.1111111111111111, 'best_epoch': 6}]",92.9779303073883,74.28072786331177,3,COMPLETE
46,0.12671188572256922,0.3767561500656151,2026-08-10 12:08:21.241311,2026-08-10 12:10:21.389358,0 days 00:02:00.148047,2,morl,224x224,linear,64,1.0,32,logarithmic,0.014814814814814815,0.545500656570162,0.23860895663032364,0.7081001722471599,0.14814814814814814,0.13961605584642234,3.0,"{'method': 'CWT', 'image_size': [224, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 1.0, 'scale_max': 33.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.3767561500656151,0.048377088260363986,0.014814814814814815,0.02566001196398337,15.764304161071777,0.12671188572256922,0.04541621393414353,"[{'seed': 42, 'Macro_F1': 0.33121833404006407, 'Rare_Macro_SF': 0.08076009501187649, 'Min_Rare_F1': 0.0, 'F1_N': 0.5378151260504201, 'F1_S': 0.16152019002375298, 'F1_V': 0.6255380200860832, 'F1_F': 0.0, 'Recall_S': 0.08900523560209424, 'Recall_F': 0.0, 'best_epoch': 3}, {'seed': 43, 'Macro_F1': 0.4275442149584316, 'Rare_Macro_SF': 0.17157287157287157, 'Min_Rare_F1': 0.044444444444444446, 'F1_N': 0.5493910690121786, 'F1_S': 0.2987012987012987, 'F1_V': 0.8176400476758046, 'F1_F': 0.044444444444444446, 'Recall_S': 0.1806282722513089, 'Recall_F': 0.4444444444444444, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.3715059011983496, 'Rare_Macro_SF': 0.12780269058295965, 'Min_Rare_F1': 0.0, 'F1_N': 0.5492957746478874, 'F1_S': 0.2556053811659193, 'F1_V': 0.6811224489795918, 'F1_F': 0.0, 'Recall_S': 0.14921465968586387, 'Recall_F': 0.0, 'best_epoch': 2}]",119.84637117385864,103.9653308391571,2,COMPLETE
98,0.12271415268980697,0.35828892965012554,2026-08-10 13:43:57.325707,2026-08-10 13:45:15.961168,0 days 00:01:18.635461,1,gaus8,160x160,log1p,48,1.0,16,logarithmic,0.006289308176100628,0.5114737274220033,0.2391389972035133,0.6762536857988851,0.018518518518518517,0.15270506108202445,5.0,"{'method': 'CWT', 'image_size': [160, 160], 'norm_type': 'log1p', 'clip_pct': 1, 'wavelet': 'gaus8', 'scale_min': 1.0, 'scale_max': 17.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.35828892965012554,0.009967890396870228,0.006289308176100628,0.010893401305464637,12.284831047058105,0.12271415268980697,0.02640117904072658,"[{'seed': 42, 'Macro_F1': 0.3472046658611395, 'Rare_Macro_SF': 0.09752920035938904, 'Min_Rare_F1': 0.018867924528301886, 'F1_N': 0.5270935960591133, 'F1_S': 0.1761904761904762, 'F1_V': 0.6666666666666666, 'F1_F': 0.018867924528301886, 'Recall_S': 0.0968586387434555, 'Recall_F': 0.05555555555555555, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.36114532865467097, 'Rare_Macro_SF': 0.12043010752688173, 'Min_Rare_F1': 0.0, 'F1_N': 0.5280172413793104, 'F1_S': 0.24086021505376345, 'F1_V': 0.67570385818561, 'F1_F': 0.0, 'Recall_S': 0.14659685863874344, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.3665167944345663, 'Rare_Macro_SF': 0.15018315018315018, 'Min_Rare_F1': 0.0, 'F1_N': 0.4793103448275862, 'F1_S': 0.30036630036630035, 'F1_V': 0.6863905325443787, 'F1_F': 0.0, 'Recall_S': 0.21465968586387435, 'Recall_F': 0.0, 'best_epoch': 2}]",78.32227730751038,65.9158411026001,5,COMPLETE
31,0.11880561008453532,0.3400936647134742,2026-08-10 11:40:57.932095,2026-08-10 11:42:11.185555,0 days 00:01:13.253460,1,cmor1.5-1.0,160x160,linear,64,1.0,32,logarithmic,0.0,0.5171795503594472,0.23761122016907063,0.6055838883253787,0.0,0.13787085514834205,2.0,"{'method': 'CWT', 'image_size': [160, 160], 'norm_type': 'linear', 'clip_pct': 1, 'wavelet': 'cmor1.5-1.0', 'scale_min': 1.0, 'scale_max': 33.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.3400936647134742,0.009771931469044768,0.0,0.0,15.276437520980835,0.11880561008453532,0.01880869686161515,"[{'seed': 42, 'Macro_F1': 0.35027029916685903, 'Rare_Macro_SF': 0.12415349887133183, 'Min_Rare_F1': 0.0, 'F1_N': 0.5768772348033373, 'F1_S': 0.24830699774266365, 'F1_V': 0.5758969641214351, 'F1_F': 0.0, 'Recall_S': 0.14397905759162305, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.33078424241377746, 'Rare_Macro_SF': 0.1343612334801762, 'Min_Rare_F1': 0.0, 'F1_N': 0.4713375796178344, 'F1_S': 0.2687224669603524, 'F1_V': 0.583076923076923, 'F1_F': 0.0, 'Recall_S': 0.15968586387434555, 'Recall_F': 0.0, 'best_epoch': 2}, {'seed': 44, 'Macro_F1': 0.3392264525597859, 'Rare_Macro_SF': 0.0979020979020979, 'Min_Rare_F1': 0.0, 'F1_N': 0.50332383665717, 'F1_S': 0.1958041958041958, 'F1_V': 0.6577777777777778, 'F1_F': 0.0, 'Recall_S': 0.1099476439790576, 'Recall_F': 0.0, 'best_epoch': 2}]",72.9437985420227,57.542545557022095,1,COMPLETE
58,0.11607879522494159,0.37879243290085984,2026-08-10 12:31:54.312254,2026-08-10 12:33:03.997709,0 days 00:01:09.685455,4,gaus8,128x160,sqrt,64,4.0,32,logarithmic,0.0,0.5863591147125061,0.23215759044988318,0.6966530264410501,0.0,0.13263525305410123,4.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'gaus8', 'scale_min': 4.0, 'scale_max': 36.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.37879243290085984,0.024205040779441713,0.0,0.0,15.76768970489502,0.11607879522494159,0.025443546560356974,"[{'seed': 42, 'Macro_F1': 0.40212669737814083, 'Rare_Macro_SF': 0.1447661469933185, 'Min_Rare_F1': 0.0, 'F1_N': 0.5908096280087527, 'F1_S': 0.289532293986637, 'F1_V': 0.7281648675171737, 'F1_F': 0.0, 'Recall_S': 0.17015706806282724, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.35380170973812297, 'Rare_Macro_SF': 0.09624413145539906, 'Min_Rare_F1': 0.0, 'F1_N': 0.5824308062575211, 'F1_S': 0.19248826291079812, 'F1_V': 0.6402877697841727, 'F1_F': 0.0, 'Recall_S': 0.10732984293193717, 'Recall_F': 0.0, 'best_epoch': 6}, {'seed': 44, 'Macro_F1': 0.38044889158631573, 'Rare_Macro_SF': 0.10722610722610723, 'Min_Rare_F1': 0.0, 'F1_N': 0.5858369098712446, 'F1_S': 0.21445221445221446, 'F1_V': 0.7215064420218038, 'F1_F': 0.0, 'Recall_S': 0.12041884816753927, 'Recall_F': 0.0, 'best_epoch': 2}]",69.38590574264526,53.49674320220947,3,COMPLETE
75,0.11554800980946993,0.3550806514092641,2026-08-10 13:02:59.534330,2026-08-10 13:05:50.209316,0 days 00:02:50.674986,2,gaus8,224x256,linear,48,2.0,16,linear,0.0,0.5458956417934587,0.23109601961893986,0.6433309442246578,0.0,0.14223385689354276,6.0,"{'method': 'CWT', 'image_size': [224, 256], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 2.0, 'scale_max': 18.0, 'scale_type': 'linear', 'num_scales': 48}",0.3550806514092641,0.04034439714679892,0.0,0.0,15.155027627944946,0.11554800980946993,0.1003656782237158,"[{'seed': 42, 'Macro_F1': 0.38558636697627885, 'Rare_Macro_SF': 0.18105263157894738, 'Min_Rare_F1': 0.0, 'F1_N': 0.5867287543655413, 'F1_S': 0.36210526315789476, 'F1_V': 0.5935114503816794, 'F1_F': 0.0, 'Recall_S': 0.225130890052356, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 43, 'Macro_F1': 0.3093364609319086, 'Rare_Macro_SF': 0.0, 'Min_Rare_F1': 0.0, 'F1_N': 0.5160744500846024, 'F1_S': 0.0, 'F1_V': 0.7212713936430318, 'F1_F': 0.0, 'Recall_S': 0.0, 'Recall_F': 0.0, 'best_epoch': 1}, {'seed': 44, 'Macro_F1': 0.37031912631960484, 'Rare_Macro_SF': 0.16559139784946236, 'Min_Rare_F1': 0.0, 'F1_N': 0.5348837209302325, 'F1_S': 0.3311827956989247, 'F1_V': 0.6152099886492622, 'F1_F': 0.0, 'Recall_S': 0.20157068062827224, 'Recall_F': 0.0, 'best_epoch': 6}]",170.37148141860962,155.08848214149475,4,COMPLETE
45,0.11496881977207084,0.36433311265174534,2026-08-10 12:06:35.983002,2026-08-10 12:08:21.031146,0 days 00:01:45.048144,2,morl,192x224,linear,64,1.0,32,logarithmic,0.011001100110011,0.5522224618670316,0.2189365394341307,0.6751723491958082,0.0925925925925926,0.1256544502617801,3.0,"{'method': 'CWT', 'image_size': [192, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 1.0, 'scale_max': 33.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.36433311265174534,0.04137620897430232,0.011001100110011,0.01905446432969062,15.034525632858276,0.11496881977207084,0.034875191882380405,"[{'seed': 42, 'Macro_F1': 0.319891191093865, 'Rare_Macro_SF': 0.0746987951807229, 'Min_Rare_F1': 0.0, 'F1_N': 0.5318559556786704, 'F1_S': 0.1493975903614458, 'F1_V': 0.5983112183353438, 'F1_F': 0.0, 'Recall_S': 0.08115183246073299, 'Recall_F': 0.0, 'best_epoch': 3}, {'seed': 43, 'Macro_F1': 0.4017421403013423, 'Rare_Macro_SF': 0.1349526752219641, 'Min_Rare_F1': 0.033003300330033, 'F1_N': 0.5642775881683731, 'F1_S': 0.23690205011389523, 'F1_V': 0.772785622593068, 'F1_F': 0.033003300330033, 'Recall_S': 0.13612565445026178, 'Recall_F': 0.2777777777777778, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.3713660065600288, 'Rare_Macro_SF': 0.1352549889135255, 'Min_Rare_F1': 0.0, 'F1_N': 0.5605338417540515, 'F1_S': 0.270509977827051, 'F1_V': 0.6544202066590127, 'F1_F': 0.0, 'Recall_S': 0.15968586387434555, 'Recall_F': 0.0, 'best_epoch': 2}]",104.74981904029846,89.59430241584778,2,COMPLETE
