representation,config_id,role,seed,record_id,n_beats,confusion_json,Accuracy,Support_N,Predicted_N,TP_N,FP_N,FN_N,Precision_N,Recall_N,F1_N,Support_S,Predicted_S,TP_S,FP_S,FN_S,Precision_S,Recall_S,F1_S,Support_V,Predicted_V,TP_V,FP_V,FN_V,Precision_V,Recall_V,F1_V,Support_F,Predicted_F,TP_F,FP_F,FN_F,Precision_F,Recall_F,F1_F,Macro_F1_present_classes,Rare_Macro_present_classes,Min_Rare_present_classes
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,222,2483,"[[2044, 172, 57, 1], [82, 122, 5, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8723318566250503,2274,2126,2044,82,230,0.9614299153339605,0.8988566402814424,0.9290909090909091,209,294,122,172,87,0.41496598639455784,0.583732057416268,0.4850894632206759,0,62,0,62,0,0.0,,,0,1,0,1,0,0.0,,,0.7070901861557926,0.4850894632206759,0.4850894632206759
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,228,2053,"[[1686, 0, 2, 0], [2, 1, 0, 0], [20, 0, 342, 0], [0, 0, 0, 0]]",0.988309790550414,1688,1708,1686,22,2,0.9871194379391101,0.9988151658767772,0.9929328621908127,3,1,1,0,2,1.0,0.3333333333333333,0.5,362,344,342,2,20,0.9941860465116279,0.9447513812154696,0.9688385269121813,0,0,0,0,0,,,,0.8205904630343314,0.5,0.5
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,231,1571,"[[1568, 0, 0, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9993634627625716,1568,1569,1568,1,0,0.9993626513702996,1.0,0.999681224099458,1,0,0,0,1,,0.0,0.0,2,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6665604080331526,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,232,1780,"[[397, 1, 0, 0], [873, 494, 14, 1], [0, 0, 0, 0], [0, 0, 0, 0]]",0.500561797752809,398,1270,397,873,1,0.3125984251968504,0.9974874371859297,0.47601918465227816,1382,495,494,1,888,0.997979797979798,0.35745296671490595,0.5263718700053277,0,14,0,14,0,0.0,,,0,1,0,1,0,0.0,,,0.5011955273288029,0.5263718700053277,0.5263718700053277
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,233,3077,"[[1219, 0, 485, 525], [2, 0, 5, 0], [4, 16, 809, 1], [1, 0, 6, 4]]",0.6603834904127397,2229,1226,1219,7,1010,0.9942903752039152,0.5468820098698968,0.705643994211288,7,16,0,16,7,0.0,0.0,0.0,830,1305,809,496,21,0.6199233716475095,0.9746987951807229,0.7578454332552693,11,530,4,526,7,0.007547169811320755,0.36363636363636365,0.014787430683918669,0.369569214537619,0.0073937153419593345,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7100,234,2753,"[[2700, 0, 0, 0], [49, 1, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9822012350163458,2700,2749,2700,49,0,0.9821753364859949,1.0,0.9910075243163883,50,1,1,0,49,1.0,0.02,0.0392156862745098,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6767410701969659,0.0392156862745098,0.0392156862745098
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,100,2272,"[[2238, 0, 0, 0], [4, 29, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9977992957746479,2238,2243,2238,5,0,0.9977708426214891,1.0,0.9988841776389199,33,29,29,0,4,1.0,0.8787878787878788,0.9354838709677419,1,0,0,0,1,,0.0,0.0,0,0,0,0,0,,,,0.644789349535554,0.9354838709677419,0.9354838709677419
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,103,2084,"[[2082, 0, 0, 0], [2, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9990403071017274,2082,2084,2082,2,0,0.9990403071017274,1.0,0.99951992318771,2,0,0,0,2,,0.0,0.0,0,0,0,0,0,,,,0,0,0,0,0,,,,0.499759961593855,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,105,2567,"[[2461, 0, 64, 1], [0, 0, 0, 0], [16, 1, 24, 0], [0, 0, 0, 0]]",0.9680560966108298,2526,2477,2461,16,65,0.9935405732741219,0.9742676167854315,0.9838097141714971,0,1,0,1,0,0.0,,,41,88,24,64,17,0.2727272727272727,0.5853658536585366,0.37209302325581395,0,1,0,1,0,0.0,,,0.6779513687136556,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,111,2124,"[[2112, 0, 11, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9948210922787194,2123,2112,2112,0,11,1.0,0.9948186528497409,0.9974025974025974,0,0,0,0,0,,,,1,12,1,11,0,0.08333333333333333,1.0,0.15384615384615385,0,0,0,0,0,,,,0.5756243756243756,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,113,1794,"[[1786, 2, 0, 0], [0, 3, 3, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9972129319955407,1788,1786,1786,0,2,1.0,0.9988814317673378,0.9994404029099049,6,5,3,2,3,0.6,0.5,0.5454545454545454,0,3,0,3,0,0.0,,,0,0,0,0,0,,,,0.7724474741822251,0.5454545454545454,0.5454545454545454
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,117,1534,"[[1353, 0, 180, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8820078226857888,1533,1353,1353,0,180,1.0,0.8825831702544031,0.9376299376299376,1,0,0,0,1,,0.0,0.0,0,181,0,181,0,0.0,,,0,0,0,0,0,,,,0.4688149688149688,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,121,1863,"[[1859, 0, 2, 0], [1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.998389694041868,1861,1860,1859,1,2,0.9994623655913979,0.99892530897367,0.999193765116904,1,0,0,0,1,,0.0,0.0,1,3,1,2,0,0.3333333333333333,1.0,0.5,0,0,0,0,0,,,,0.49973125503896804,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,200,2600,"[[1742, 0, 0, 0], [29, 1, 0, 0], [40, 7, 778, 1], [2, 0, 0, 0]]",0.9696153846153847,1742,1813,1742,71,0,0.960838389409818,1.0,0.980028129395218,30,8,1,7,29,0.125,0.03333333333333333,0.05263157894736842,826,778,778,0,48,1.0,0.9418886198547215,0.970074812967581,2,1,0,1,2,0.0,0.0,0.0,0.5006836303275418,0.02631578947368421,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,202,2136,"[[2017, 0, 2, 42], [37, 4, 14, 0], [0, 0, 19, 0], [1, 0, 0, 0]]",0.9550561797752809,2061,2055,2017,38,44,0.9815085158150851,0.9786511402231927,0.9800777453838678,55,4,4,0,51,1.0,0.07272727272727272,0.13559322033898305,19,35,19,16,0,0.5428571428571428,1.0,0.7037037037037037,1,42,0,42,1,0.0,0.0,0.0,0.45484366735663867,0.06779661016949153,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,210,2648,"[[2417, 0, 1, 3], [14, 1, 7, 0], [26, 10, 159, 0], [9, 0, 1, 0]]",0.9731873111782477,2421,2466,2417,49,4,0.9801297648012977,0.9983477901693515,0.9891549007571107,22,11,1,10,21,0.09090909090909091,0.045454545454545456,0.06060606060606061,195,168,159,9,36,0.9464285714285714,0.8153846153846154,0.8760330578512396,10,3,0,3,10,0.0,0.0,0.0,0.48144850480360274,0.030303030303030304,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,212,2747,"[[2733, 0, 14, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9949035311248635,2747,2733,2733,0,14,1.0,0.9949035311248635,0.9974452554744525,0,0,0,0,0,,,,0,14,0,14,0,0.0,,,0,0,0,0,0,,,,0.9974452554744525,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,213,3250,"[[2640, 0, 0, 0], [25, 0, 3, 0], [53, 1, 166, 0], [352, 0, 9, 1]]",0.8636923076923076,2640,3070,2640,430,0,0.8599348534201955,1.0,0.9246935201401051,28,1,0,1,28,0.0,0.0,0.0,220,178,166,12,54,0.9325842696629213,0.7545454545454545,0.8341708542713567,362,1,1,0,361,1.0,0.0027624309392265192,0.005509641873278237,0.441093504071185,0.0027548209366391185,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,214,2258,"[[1996, 0, 4, 1], [0, 0, 0, 0], [39, 3, 214, 0], [1, 0, 0, 0]]",0.978742249778565,2001,2036,1996,40,5,0.9803536345776032,0.9975012493753124,0.9888531087441169,0,3,0,3,0,0.0,,,256,218,214,4,42,0.981651376146789,0.8359375,0.9029535864978903,1,1,0,1,1,0.0,0.0,0.0,0.6306022317473358,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,219,2154,"[[2082, 0, 0, 0], [7, 0, 0, 0], [8, 6, 50, 0], [1, 0, 0, 0]]",0.989786443825441,2082,2098,2082,16,0,0.9923736892278361,1.0,0.9961722488038277,7,6,0,6,7,0.0,0.0,0.0,64,50,50,0,14,1.0,0.78125,0.8771929824561403,1,0,0,0,1,,0.0,0.0,0.468341307814992,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,221,2427,"[[2028, 3, 0, 0], [0, 0, 0, 0], [2, 0, 394, 0], [0, 0, 0, 0]]",0.9979398434281005,2031,2030,2028,2,3,0.9990147783251232,0.9985228951255539,0.9987687761635066,0,3,0,3,0,0.0,,,396,394,394,0,2,1.0,0.9949494949494949,0.9974683544303797,0,0,0,0,0,,,,0.9981185652969431,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,222,2483,"[[1902, 309, 63, 0], [35, 170, 4, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8344744260974627,2274,1937,1902,35,372,0.9819308208569953,0.8364116094986808,0.9033483733080029,209,479,170,309,39,0.35490605427974947,0.8133971291866029,0.4941860465116279,0,67,0,67,0,0.0,,,0,0,0,0,0,,,,0.6987672099098154,0.4941860465116279,0.4941860465116279
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,228,2053,"[[1685, 0, 3, 0], [3, 0, 0, 0], [22, 1, 339, 0], [0, 0, 0, 0]]",0.985874330248417,1688,1710,1685,25,3,0.9853801169590644,0.9982227488151659,0.9917598587404356,3,1,0,1,3,0.0,0.0,0.0,362,342,339,3,23,0.9912280701754386,0.93646408839779,0.9630681818181818,0,0,0,0,0,,,,0.6516093468528724,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,231,1571,"[[1565, 0, 3, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9974538510502864,1568,1566,1565,1,3,0.9993614303959132,0.9980867346938775,0.9987236758136566,1,0,0,0,1,,0.0,0.0,2,5,2,3,0,0.4,1.0,0.5714285714285714,0,0,0,0,0,,,,0.523384082414076,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,232,1780,"[[397, 0, 1, 0], [1001, 252, 129, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.3646067415730337,398,1398,397,1001,1,0.28397711015736765,0.9974874371859297,0.4420935412026726,1382,252,252,0,1130,1.0,0.18234442836468887,0.3084455324357405,0,130,0,130,0,0.0,,,0,0,0,0,0,,,,0.37526953681920655,0.3084455324357405,0.3084455324357405
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,233,3077,"[[1078, 0, 206, 945], [2, 0, 5, 0], [4, 10, 815, 1], [2, 0, 5, 4]]",0.6165095872603185,2229,1086,1078,8,1151,0.992633517495396,0.48362494392104083,0.6503770739064857,7,10,0,10,7,0.0,0.0,0.0,830,1031,815,216,15,0.7904946653734238,0.9819277108433735,0.8758731864588931,11,950,4,946,7,0.004210526315789474,0.36363636363636365,0.008324661810613945,0.38364373054399814,0.004162330905306972,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7101,234,2753,"[[2700, 0, 0, 0], [50, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9818379949146385,2700,2750,2700,50,0,0.9818181818181818,1.0,0.9908256880733946,50,0,0,0,50,,0.0,0.0,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6636085626911316,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,100,2272,"[[2238, 0, 0, 0], [2, 31, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9986795774647887,2238,2241,2238,3,0,0.998661311914324,1.0,0.999330207635633,33,31,31,0,2,1.0,0.9393939393939394,0.96875,1,0,0,0,1,,0.0,0.0,0,0,0,0,0,,,,0.6560267358785443,0.96875,0.96875
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,105,2567,"[[2462, 1, 63, 0], [0, 0, 0, 0], [2, 0, 39, 0], [0, 0, 0, 0]]",0.9742890533696923,2526,2464,2462,2,64,0.9991883116883117,0.9746634996041171,0.9867735470941884,0,1,0,1,0,0.0,,,41,102,39,63,2,0.38235294117647056,0.9512195121951219,0.5454545454545454,0,0,0,0,0,,,,0.766114046274367,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,111,2124,"[[2086, 0, 37, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9825800376647834,2123,2086,2086,0,37,1.0,0.9825718323127649,0.9912093133760989,0,0,0,0,0,,,,1,38,1,37,0,0.02631578947368421,1.0,0.05128205128205128,0,0,0,0,0,,,,0.5212456823290751,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,113,1794,"[[1788, 0, 0, 0], [0, 1, 5, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9972129319955407,1788,1788,1788,0,0,1.0,1.0,1.0,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857,0,5,0,5,0,0.0,,,0,0,0,0,0,,,,0.6428571428571428,0.2857142857142857,0.2857142857142857
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,117,1534,"[[1175, 0, 358, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.7659713168187744,1533,1175,1175,0,358,1.0,0.766470971950424,0.8677991137370753,1,0,0,0,1,,0.0,0.0,0,359,0,359,0,0.0,,,0,0,0,0,0,,,,0.43389955686853765,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,121,1863,"[[1857, 0, 4, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9973161567364466,1861,1857,1857,0,4,1.0,0.9978506179473401,0.9989241527703067,1,0,0,0,1,,0.0,0.0,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0,0,0,0,0,,,,0.42821281282819745,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,200,2600,"[[1742, 0, 0, 0], [26, 3, 1, 0], [21, 6, 799, 0], [2, 0, 0, 0]]",0.9784615384615385,1742,1791,1742,49,0,0.972640982691234,1.0,0.9861307670534956,30,9,3,6,27,0.3333333333333333,0.1,0.15384615384615385,826,800,799,1,27,0.99875,0.9673123486682809,0.982779827798278,2,0,0,0,2,,0.0,0.0,0.5306891871744819,0.07692307692307693,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,202,2136,"[[1943, 17, 18, 83], [23, 9, 23, 0], [0, 0, 19, 0], [1, 0, 0, 0]]",0.922752808988764,2061,1967,1943,24,118,0.9877986781901372,0.9427462396894711,0.964746772591857,55,26,9,17,46,0.34615384615384615,0.16363636363636364,0.2222222222222222,19,60,19,41,0,0.31666666666666665,1.0,0.4810126582278481,1,83,0,83,1,0.0,0.0,0.0,0.41699541326048184,0.1111111111111111,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,210,2648,"[[2369, 0, 31, 21], [10, 0, 12, 0], [14, 14, 166, 1], [9, 0, 1, 0]]",0.9573262839879154,2421,2402,2369,33,52,0.9862614487926727,0.9785212722015696,0.9823761144515861,22,14,0,14,22,0.0,0.0,0.0,195,210,166,44,29,0.7904761904761904,0.8512820512820513,0.8197530864197531,10,22,0,22,10,0.0,0.0,0.0,0.4505323002178348,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,212,2747,"[[2717, 0, 30, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9890789952675646,2747,2717,2717,0,30,1.0,0.9890789952675646,0.9945095168374817,0,0,0,0,0,,,,0,30,0,30,0,0.0,,,0,0,0,0,0,,,,0.9945095168374817,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,213,3250,"[[2640, 0, 0, 0], [24, 0, 4, 0], [87, 0, 133, 0], [346, 0, 16, 0]]",0.8532307692307692,2640,3097,2640,457,0,0.8524378430739425,1.0,0.9203416419731567,28,0,0,0,28,,0.0,0.0,220,153,133,20,87,0.869281045751634,0.6045454545454545,0.7131367292225201,362,0,0,0,362,,0.0,0.0,0.4083695927989192,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,214,2258,"[[1997, 0, 4, 0], [0, 0, 0, 0], [9, 0, 247, 0], [0, 0, 1, 0]]",0.9937998228520815,2001,2006,1997,9,4,0.9955134596211366,0.9980009995002499,0.9967556775642625,0,0,0,0,0,,,,256,252,247,5,9,0.9801587301587301,0.96484375,0.9724409448818898,1,0,0,0,1,,0.0,0.0,0.6563988741487174,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,219,2154,"[[2049, 31, 2, 0], [7, 0, 0, 0], [2, 7, 55, 0], [0, 1, 0, 0]]",0.9767873723305478,2082,2058,2049,9,33,0.9956268221574344,0.984149855907781,0.9898550724637681,7,39,0,39,7,0.0,0.0,0.0,64,57,55,2,9,0.9649122807017544,0.859375,0.9090909090909091,1,0,0,0,1,,0.0,0.0,0.4747364953886693,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,221,2427,"[[1983, 48, 0, 0], [0, 0, 0, 0], [0, 0, 396, 0], [0, 0, 0, 0]]",0.9802224969097652,2031,1983,1983,0,48,1.0,0.9763663220088626,0.9880418535127056,0,48,0,48,0,0.0,,,396,396,396,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9940209267563528,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,222,2483,"[[1889, 86, 298, 1], [29, 126, 54, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8115183246073299,2274,1918,1889,29,385,0.9848800834202294,0.8306948109058927,0.9012404580152672,209,212,126,86,83,0.5943396226415094,0.6028708133971292,0.5985748218527316,0,352,0,352,0,0.0,,,0,1,0,1,0,0.0,,,0.7499076399339994,0.5985748218527316,0.5985748218527316
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,228,2053,"[[1685, 0, 3, 0], [1, 1, 1, 0], [8, 0, 354, 0], [0, 0, 0, 0]]",0.9936678032148076,1688,1694,1685,9,3,0.9946871310507674,0.9982227488151659,0.9964518036664696,3,1,1,0,2,1.0,0.3333333333333333,0.5,362,358,354,4,8,0.9888268156424581,0.9779005524861878,0.9833333333333333,0,0,0,0,0,,,,0.8265950456666009,0.5,0.5
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,231,1571,"[[1564, 0, 4, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9968173138128581,1568,1565,1564,1,4,0.9993610223642172,0.9974489795918368,0.998404085541015,1,0,0,0,1,,0.0,0.0,2,6,2,4,0,0.3333333333333333,1.0,0.5,0,0,0,0,0,,,,0.49946802851367167,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,232,1780,"[[396, 0, 2, 0], [797, 393, 192, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.44325842696629214,398,1193,396,797,2,0.3319362950544845,0.9949748743718593,0.49780012570710247,1382,393,393,0,989,1.0,0.28437047756874095,0.4428169014084507,0,194,0,194,0,0.0,,,0,0,0,0,0,,,,0.4703085135577766,0.4428169014084507,0.4428169014084507
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,233,3077,"[[739, 0, 1149, 341], [0, 0, 7, 0], [4, 10, 816, 0], [2, 0, 6, 3]]",0.5063373415664608,2229,745,739,6,1490,0.9919463087248322,0.3315388066397488,0.4969737726967048,7,10,0,10,7,0.0,0.0,0.0,830,1978,816,1162,14,0.41253791708796766,0.983132530120482,0.5811965811965812,11,344,3,341,8,0.00872093023255814,0.2727272727272727,0.016901408450704224,0.27376794058599757,0.008450704225352112,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7102,234,2753,"[[2700, 0, 0, 0], [37, 10, 2, 1], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9854703959317108,2700,2737,2700,37,0,0.9864815491413957,1.0,0.9931947765311753,50,10,10,0,40,1.0,0.2,0.3333333333333333,3,5,3,2,0,0.6,1.0,0.75,0,1,0,1,0,0.0,,,0.6921760366215027,0.3333333333333333,0.3333333333333333
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,100,2272,"[[2238, 0, 0, 0], [3, 30, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9982394366197183,2238,2242,2238,4,0,0.9982158786797503,1.0,0.9991071428571429,33,30,30,0,3,1.0,0.9090909090909091,0.9523809523809523,1,0,0,0,1,,0.0,0.0,0,0,0,0,0,,,,0.6504960317460317,0.9523809523809523,0.9523809523809523
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,105,2567,"[[2460, 1, 64, 1], [0, 0, 0, 0], [0, 0, 41, 0], [0, 0, 0, 0]]",0.9742890533696923,2526,2460,2460,0,66,1.0,0.9738717339667459,0.98676293622142,0,1,0,1,0,0.0,,,41,105,41,64,0,0.3904761904761905,1.0,0.5616438356164384,0,1,0,1,0,0.0,,,0.7742033859189292,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,111,2124,"[[2119, 0, 4, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9981167608286252,2123,2119,2119,0,4,1.0,0.9981158737635422,0.9990570485619991,0,0,0,0,0,,,,1,5,1,4,0,0.2,1.0,0.3333333333333333,0,0,0,0,0,,,,0.6661951909476662,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,113,1794,"[[1787, 1, 0, 0], [0, 1, 5, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9966555183946488,1788,1787,1787,0,1,1.0,0.9994407158836689,0.9997202797202798,6,2,1,1,5,0.5,0.16666666666666666,0.25,0,5,0,5,0,0.0,,,0,0,0,0,0,,,,0.6248601398601399,0.25,0.25
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,117,1534,"[[1513, 0, 20, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9863102998696219,1533,1513,1513,0,20,1.0,0.9869536855838226,0.9934340118187788,1,0,0,0,1,,0.0,0.0,0,21,0,21,0,0.0,,,0,0,0,0,0,,,,0.4967170059093894,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,121,1863,"[[1851, 0, 10, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9940955448201825,1861,1851,1851,0,10,1.0,0.9946265448683503,0.9973060344827587,1,0,0,0,1,,0.0,0.0,1,12,1,11,0,0.08333333333333333,1.0,0.15384615384615385,0,0,0,0,0,,,,0.38371739610963757,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,200,2600,"[[1741, 0, 0, 1], [29, 1, 0, 0], [26, 1, 798, 1], [2, 0, 0, 0]]",0.9769230769230769,1742,1798,1741,57,1,0.9682981090100111,0.9994259471871412,0.9836158192090395,30,2,1,1,29,0.5,0.03333333333333333,0.0625,826,798,798,0,28,1.0,0.9661016949152542,0.9827586206896551,2,2,0,2,2,0.0,0.0,0.0,0.5072186099746737,0.03125,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,202,2136,"[[1895, 7, 9, 150], [19, 8, 28, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.8993445692883895,2061,1916,1895,21,166,0.9890396659707724,0.9194565744784086,0.9529796328891124,55,15,8,7,47,0.5333333333333333,0.14545454545454545,0.22857142857142856,19,55,18,37,1,0.32727272727272727,0.9473684210526315,0.4864864864864865,1,150,0,150,1,0.0,0.0,0.0,0.4170093869867568,0.11428571428571428,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,210,2648,"[[2396, 7, 9, 9], [8, 0, 14, 0], [22, 4, 168, 1], [10, 0, 0, 0]]",0.9682779456193353,2421,2436,2396,40,25,0.9835796387520526,0.989673688558447,0.9866172534486308,22,11,0,11,22,0.0,0.0,0.0,195,191,168,23,27,0.8795811518324608,0.8615384615384616,0.8704663212435233,10,10,0,10,10,0.0,0.0,0.0,0.46427089367303853,0.0,0.0
STFT_2D,WGAN_GP_X5,selected_on_DS1,7103,212,2747,"[[2746, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9996359665089188,2747,2746,2746,0,1,1.0,0.9996359665089188,0.9998179501183324,0,0,0,0,0,,,,0,1,0,1,0,0.0,,,0,0,0,0,0,,,,0.9998179501183324,,
